 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 1,     5000,   8.00, 11.4533
 2,       10,   7.64, 0.9285
 2,       10,   7.64, 16.6667
 2,       10,   7.64, 17.8571
 2,       10,   7.64, 17.8571
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.1818
 2,       10,   7.64, 18.5185
 2,       50,   7.76, 12.5063
 2,       50,   7.76, 22.2420
 2,       50,   7.76, 22.2420
 2,       50,   7.76, 22.3814
 2,       50,   7.76, 22.4014
 2,       50,   7.76, 22.4014
 2,       50,   7.76, 22.4215
 2,       50,   7.76, 22.4215
 2,       50,   7.76, 22.4215
 2,       50,   7.76, 22.4215
 2,       50,   7.76, 22.4215
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,       50,   7.76, 22.5428
 2,      100,   7.76, 18.7935
 2,      100,   7.76, 21.9491
 2,      100,   7.76, 22.5887
 2,      100,   7.76, 22.5887
 2,      100,   7.76, 22.7273
 2,      100,   7.76, 22.7273
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 22.7324
 2,      100,   7.76, 23.1214
 2,      100,   7.76, 23.1214
 2,      100,   7.76, 23.1214
 2,      250,   7.76, 21.6811
 2,      250,   7.76, 21.6811
 2,      250,   7.76, 22.7132
 2,      250,   7.76, 22.7132
 2,      250,   7.76, 22.7132
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      250,   7.76, 23.0398
 2,      500,   7.76, 20.0913
 2,      500,   7.76, 21.0796
 2,      500,   7.76, 21.0796
 2,      500,   7.76, 22.6375
 2,      500,   7.76, 22.6375
 2,      500,   7.76, 22.6714
 2,      500,   7.76, 22.6714
 2,      500,   7.76, 22.6714
 2,      500,   7.76, 22.6714
 2,      500,   7.76, 22.6714
 2,      500,   7.76, 22.7149
 2,      500,   7.76, 22.7149
 2,      500,   7.76, 22.7149
 2,      500,   7.76, 22.7809
 2,      500,   7.76, 22.7809
 2,      500,   7.76, 22.7809
 2,      500,   7.76, 22.7832
 2,      500,   7.76, 22.7832
 2,      500,   7.76, 22.7832
 2,      500,   7.76, 22.7832
 2,      750,   7.76, 21.6305
 2,      750,   7.76, 22.6924
 2,      750,   7.76, 22.6924
 2,      750,   7.76, 22.6924
 2,      750,   7.76, 22.6924
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,      750,   7.76, 22.7188
 2,     1000,   7.76, 21.9617
 2,     1000,   7.76, 22.6191
 2,     1000,   7.76, 22.6191
 2,     1000,   7.76, 22.6191
 2,     1000,   7.76, 22.6191
 2,     1000,   7.76, 22.6504
 2,     1000,   7.76, 22.6504
 2,     1000,   7.76, 22.6504
 2,     1000,   7.76, 22.6504
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.6830
 2,     1000,   7.76, 22.7180
 2,     1000,   7.76, 22.7180
 2,     5000,   7.63, 22.3071
 2,     5000,   7.63, 22.4483
 2,     5000,   7.63, 22.4483
 2,     5000,   7.63, 22.4483
 2,     5000,   7.63, 22.4483
 2,     5000,   7.63, 22.5044
 2,     5000,   7.63, 22.5044
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 2,     5000,   7.63, 22.5634
 4,       10,   7.64, 0.4466
 4,       10,   7.64, 13.6986
 4,       10,   7.64, 14.4928
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       10,   7.64, 14.7059
 4,       50,   7.76, 7.9847
 4,       50,   7.76, 20.2922
 4,       50,   7.76, 20.4248
 4,       50,   7.76, 20.4248
 4,       50,   7.76, 20.4248
 4,       50,   7.76, 20.4248
 4,       50,   7.76, 20.4583
 4,       50,   7.76, 20.4583
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4750
 4,       50,   7.76, 20.4918
 4,       50,   7.76, 20.4918
 4,       50,   7.76, 20.4918
 4,       50,   7.76, 20.4918
 4,       50,   7.76, 20.4918
 4,      100,   7.76, 14.6563
 4,      100,   7.76, 20.6526
 4,      100,   7.76, 20.6526
 4,      100,   7.76, 20.6697
 4,      100,   7.76, 20.6697
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 20.7555
 4,      100,   7.76, 26.1028
 4,      100,   7.76, 26.2192
 4,      100,   7.76, 26.2329
 4,      100,   7.76, 29.4811
 4,      100,   7.76, 31.7460
 4,      100,   7.76, 31.7460
 4,      100,   7.76, 32.8192
 4,      100,   7.76, 32.8192
 4,      250,   7.76, 19.6875
 4,      250,   7.76, 20.1593
 4,      250,   7.76, 31.5912
 4,      250,   7.76, 31.7082
 4,      250,   7.76, 31.7082
 4,      250,   7.76, 31.7082
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      250,   7.76, 31.7098
 4,      500,   7.76, 21.8673
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      500,   7.76, 31.8658
 4,      750,   7.76, 26.3249
 4,      750,   7.76, 30.4607
 4,      750,   7.76, 30.4607
 4,      750,   7.76, 30.7501
 4,      750,   7.76, 30.7501
 4,      750,   7.76, 30.7501
 4,      750,   7.76, 31.8104
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,      750,   7.76, 32.3441
 4,     1000,   7.76, 30.3538
 4,     1000,   7.76, 30.3538
 4,     1000,   7.76, 30.3538
 4,     1000,   7.76, 30.3538
 4,     1000,   7.76, 30.3902
 4,     1000,   7.76, 30.3902
 4,     1000,   7.76, 31.8901
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     1000,   7.76, 32.1769
 4,     5000,   7.73, 30.4971
 4,     5000,   7.73, 30.6903
 4,     5000,   7.73, 30.6903
 4,     5000,   7.73, 31.0875
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.3652
 4,     5000,   7.73, 31.4036
 4,     5000,   7.73, 31.4036
 4,     5000,   7.73, 31.4036
 8,       10,   7.64, 0.2681
 8,       10,   7.64, 15.3846
 8,       10,   7.64, 16.9492
 8,       10,   7.64, 17.5439
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 17.8571
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       10,   7.64, 18.5185
 8,       50,   7.76, 6.1561
 8,       50,   7.76, 30.6748
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.3676
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,       50,   7.76, 31.4861
 8,      100,   7.76, 14.8522
 8,      100,   7.76, 29.0023
 8,      100,   7.76, 29.0023
 8,      100,   7.76, 29.0023
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 29.0360
 8,      100,   7.76, 30.7220
 8,      100,   7.76, 30.9406
 8,      100,   7.76, 31.5457
 8,      100,   7.76, 31.9285
 8,      100,   7.76, 31.9285
 8,      100,   7.76, 31.9285
 8,      100,   7.76, 32.0513
 8,      100,   7.76, 32.0513
 8,      250,   7.76, 26.1375
 8,      250,   7.76, 31.0097
 8,      250,   7.76, 31.0097
 8,      250,   7.76, 31.0544
 8,      250,   7.76, 31.0544
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.3535
 8,      250,   7.76, 31.5306
 8,      250,   7.76, 31.5306
 8,      250,   7.76, 31.5306
 8,      250,   7.76, 31.5306
 8,      250,   7.76, 31.5306
 8,      250,   7.76, 31.5577
 8,      250,   7.76, 31.5577
 8,      500,   7.76, 24.1840
 8,      500,   7.76, 30.1245
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.2402
 8,      500,   7.76, 31.3940
 8,      500,   7.76, 31.3940
 8,      500,   7.76, 31.3940
 8,      500,   7.76, 31.3940
 8,      500,   7.76, 31.3940
 8,      500,   7.76, 31.3940
 8,      500,   7.76, 31.8325
 8,      500,   7.76, 31.8325
 8,      500,   7.76, 31.8325
 8,      750,   7.76, 26.6971
 8,      750,   7.76, 30.7737
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 30.9302
 8,      750,   7.76, 40.3640
 8,      750,   7.76, 40.3640
 8,      750,   7.76, 40.3640
 8,      750,   7.76, 40.3640
 8,      750,   7.76, 40.3640
 8,      750,   7.76, 40.3640
 8,      750,   7.76, 40.3640
 8,     1000,   7.76, 29.4907
 8,     1000,   7.76, 29.4907
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     1000,   7.76, 31.9873
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.5889
 8,     5000,   7.72, 33.7419
